"id","Precinct","County","Gender","Year","Percent","Number"
"BROA019","A019","Broward","Male",2000,0.846703773830086,49
"BROA020","A020","Broward","Male",2000,0.0941076714079827,22
"BROA021","A021","Broward","Male",2000,0.348077045753598,74
"BROA022","A022","Broward","Male",2000,0.292295353719965,47
"BROA023","A023","Broward","Male",2000,0.58028609585017,43
"BROH009","H009","Broward","Male",2000,0.462555969599634,93
"BROH010","H010","Broward","Male",2000,0.367119306931272,4
"BROH011","H011","Broward","Male",2000,0.887486511608586,10
"BROJ001","J001","Broward","Male",2000,0.644733493914828,92
"BROJ002","J002","Broward","Male",2000,0.438304684823379,62
"BROJ003","J003","Broward","Male",2000,0.804513296345249,19
"BROJ004","J004","Broward","Male",2000,0.553811109624803,76
"BROJ005","J005","Broward","Male",2000,0.957154175266623,73
"BROT015","T015","Broward","Male",2000,0.397075899410993,87
"BROT016","T016","Broward","Male",2000,0.741434375522658,87
"BROT017","T017","Broward","Male",2000,0.773243329487741,61
"BROT018","T018","Broward","Male",2000,0.0980957574211061,21
"BROT019","T019","Broward","Male",2000,0.122039901092649,63
"BROT020","T020","Broward","Male",2000,0.74642690946348,63
"BROT021","T021","Broward","Male",2000,0.698139653075486,45
"BROT022","T022","Broward","Male",2000,0.549338530050591,65
"BROT023","T023","Broward","Male",2000,0.355902850627899,65
"BROA024","A024","Broward","Male",2000,0.0966429174877703,25
"BROB001","B001","Broward","Male",2000,0.0892933697905391,58
"BROB002","B002","Broward","Male",2000,0.752429366111755,67
"BROB003","B003","Broward","Male",2000,0.217670717742294,10
"BROB004","B004","Broward","Male",2000,0.255883836653084,93
"BROB005","B005","Broward","Male",2000,0.493471744004637,12
"BROB006","B006","Broward","Male",2000,0.956088734790683,4
"BROC001","C001","Broward","Male",2000,0.922650730004534,99
"BROC002","C002","Broward","Male",2000,0.619330062065274,9
"BROC003","C003","Broward","Male",2000,0.976728549227118,21
"BROC004","C004","Broward","Male",2000,0.939819411374629,61
"BROQ067","Q067","Broward","Male",2000,0.996669678017497,38
"BROQ068","Q068","Broward","Male",2000,0.774895019829273,41
"BROQ069","Q069","Broward","Male",2000,0.0266693108715117,58
"BROQ070","Q070","Broward","Male",2000,0.889589275233448,93
"BROQ071","Q071","Broward","Male",2000,0.670463491464034,79
"BROQ072","Q072","Broward","Male",2000,0.588655095547438,57
"BROQ080","Q080","Broward","Male",2000,0.674262024695054,39
"BROT024","T024","Broward","Male",2000,0.46079245232977,8
"BROT025","T025","Broward","Male",2000,0.0140866718720645,69
"BROT026","T026","Broward","Male",2000,0.0333602952305228,75
"BROT027","T027","Broward","Male",2000,0.471398349618539,85
"BROT028","T028","Broward","Male",2000,0.965044839074835,14
"BROT029","T029","Broward","Male",2000,0.39737508748658,45
"BROT030","T030","Broward","Male",2000,0.816179569344968,73
"BROU001","U001","Broward","Male",2000,0.591537389438599,97
"BROJ006","J006","Broward","Male",2000,0.86648122780025,14
"BROJ007","J007","Broward","Male",2000,0.884292759001255,33
"BROJ008","J008","Broward","Male",2000,0.412364611402154,71
"BROJ009","J009","Broward","Male",2000,0.156430789967999,24
"BROJ010","J010","Broward","Male",2000,0.182488359510899,30
"BROJ011","J011","Broward","Male",2000,0.308831953909248,60
"BROJ012","J012","Broward","Male",2000,0.180195444496349,2
"BROJ013","J013","Broward","Male",2000,0.0770736250560731,39
"BROJ014","J014","Broward","Male",2000,0.304745026864111,86
"BROJ015","J015","Broward","Male",2000,0.48461687634699,67
"BROJ016","J016","Broward","Male",2000,0.832574723288417,23
"BROJ017","J017","Broward","Male",2000,0.274385422701016,30
"BROQ081","Q081","Broward","Male",2000,0.828070291085169,80
"BROQ082","Q082","Broward","Male",2000,0.17181651876308,50
"BROQ083","Q083","Broward","Male",2000,0.40218384959735,99
"BROQ090","Q090","Broward","Male",2000,0.742750947130844,100
"BROQ091","Q091","Broward","Male",2000,0.789018833078444,61
"BROR001","R001","Broward","Male",2000,0.809141588397324,9
"BROR002","R002","Broward","Male",2000,0.863282854435965,46
"BROC005","C005","Broward","Male",2000,0.792468844680116,59
"BROC006","C006","Broward","Male",2000,0.576642743777484,36
"BROC007","C007","Broward","Male",2000,0.135589186102152,22
"BROC008","C008","Broward","Male",2000,0.0649738844949752,9
"BROC009","C009","Broward","Male",2000,0.98148190160282,79
"BROC010","C010","Broward","Male",2000,0.506072354735807,39
"BROC011","C011","Broward","Male",2000,0.56107655656524,6
"BROJ018","J018","Broward","Male",2000,0.754791101440787,75
"BROJ019","J019","Broward","Male",2000,0.1915688959416,38
"BROJ020","J020","Broward","Male",2000,0.463756808079779,48
"BROJ021","J021","Broward","Male",2000,0.0485318917781115,8
"BROJ022","J022","Broward","Male",2000,0.354969495907426,17
"BROJ023","J023","Broward","Male",2000,0.880898512899876,85
"BROJ024","J024","Broward","Male",2000,0.279124575899914,19
"BROU002","U002","Broward","Male",2000,0.770383867435157,14
"BROU003","U003","Broward","Male",2000,0.466604729415849,11
"BROU004","U004","Broward","Male",2000,0.550580209121108,75
"BROU005","U005","Broward","Male",2000,0.217042214935645,70
"BROU006","U006","Broward","Male",2000,0.68867625342682,48
"BROU007","U007","Broward","Male",2000,0.783111882163212,1
"BROU008","U008","Broward","Male",2000,0.636157692875713,68
"BROR032","R032","Broward","Male",2000,0.447612010408193,31
"BROR033","R033","Broward","Male",2000,0.500954008894041,2
"BROR034","R034","Broward","Male",2000,0.586206577252597,82
"BROC034","C034","Broward","Male",2000,0.883047190029174,45
"BROC035","C035","Broward","Male",2000,0.591614479199052,57
"BROC036","C036","Broward","Male",2000,0.00886169075965881,77
"BROC037","C037","Broward","Male",2000,0.0113106826320291,47
"BROC038","C038","Broward","Male",2000,0.231683617923409,13
"BROD001","D001","Broward","Male",2000,0.924788975156844,9
"BROD002","D002","Broward","Male",2000,0.563879209803417,64
"BROD003","D003","Broward","Male",2000,0.120718765305355,69
"BROD004","D004","Broward","Male",2000,0.0617200122214854,40
"BROD005","D005","Broward","Male",2000,0.517160356044769,26
"BROM007","M007","Broward","Male",2000,0.920571440597996,60
"BROM008","M008","Broward","Male",2000,0.981445014243945,67
"BROM009","M009","Broward","Male",2000,0.309608662268147,1
"BROM010","M010","Broward","Male",2000,0.856130779953673,61
"BROM011","M011","Broward","Male",2000,0.59262726851739,96
"BROM012","M012","Broward","Male",2000,0.314000412356108,12
"BROM013","M013","Broward","Male",2000,0.266485436353832,2
"BROM014","M014","Broward","Male",2000,0.118694730335847,67
"BROM015","M015","Broward","Male",2000,0.478856466943398,13
"BROM016","M016","Broward","Male",2000,0.979358899174258,12
"BROM017","M017","Broward","Male",2000,0.611382038565353,72
"BROV033","V033","Broward","Male",2000,0.302054375177249,28
"BROV034","V034","Broward","Male",2000,0.0503514842130244,31
"BROV035","V035","Broward","Male",2000,0.889305262360722,76
"BROV036","V036","Broward","Male",2000,0.407754170475528,65
"BROV037","V037","Broward","Male",2000,0.956083097029477,78
"BROV038","V038","Broward","Male",2000,0.127492131199688,43
"BROV039","V039","Broward","Male",2000,0.62041726638563,6
"BROV040","V040","Broward","Male",2000,0.0748654080089182,68
"BROV041","V041","Broward","Male",2000,0.192443339386955,97
"BROV042","V042","Broward","Male",2000,0.75982469972223,92
"BROV043","V043","Broward","Male",2000,0.985030073206872,66
"BROV044","V044","Broward","Male",2000,0.441409548511729,28
"BROV045","V045","Broward","Male",2000,0.227098427014425,66
"BROV046","V046","Broward","Male",2000,0.416674013249576,71
"BROV047","V047","Broward","Male",2000,0.832651764852926,24
"BROV048","V048","Broward","Male",2000,0.505172703182325,35
"BROV049","V049","Broward","Male",2000,0.568535262951627,78
"BROV050","V050","Broward","Male",2000,0.954614500049502,50
"BROD006","D006","Broward","Male",2000,0.787528901360929,55
"BROD007","D007","Broward","Male",2000,0.121766574680805,30
"BROD008","D008","Broward","Male",2000,0.391273819375783,5
"BROD009","D009","Broward","Male",2000,0.119235591264442,38
"BROD010","D010","Broward","Male",2000,0.0649530666414648,71
"BROD011","D011","Broward","Male",2000,0.561677422840148,19
"BROD012","D012","Broward","Male",2000,0.2735351677984,98
"BROD013","D013","Broward","Male",2000,0.202743153320625,71
"BROD014","D014","Broward","Male",2000,0.0663203101139516,99
"BROD015","D015","Broward","Male",2000,0.0559889802243561,51
"BROD016","D016","Broward","Male",2000,0.225294405128807,30
"BROE001","E001","Broward","Male",2000,0.346137312939391,7
"BROE002","E002","Broward","Male",2000,0.790195781039074,14
"BROE003","E003","Broward","Male",2000,0.486451203236356,63
"BROR035","R035","Broward","Male",2000,0.867214480414987,14
"BROR036","R036","Broward","Male",2000,0.488347378559411,18
"BROR037","R037","Broward","Male",2000,0.827662532916293,21
"BROR038","R038","Broward","Male",2000,0.412690691417083,64
"BROR039","R039","Broward","Male",2000,0.1831246947404,61
"BROV051","V051","Broward","Male",2000,0.47639133175835,86
"BROV052","V052","Broward","Male",2000,0.379619335057214,65
"BROV053","V053","Broward","Male",2000,0.111177225364372,9
"BROV054","V054","Broward","Male",2000,0.362540449248627,35
"BROV055","V055","Broward","Male",2000,0.986283846199512,94
"BROV056","V056","Broward","Male",2000,0.258194985566661,86
"BROV057","V057","Broward","Male",2000,0.823593693319708,16
"BROV058","V058","Broward","Male",2000,0.255393258528784,44
"BROW001","W001","Broward","Male",2000,0.000252236844971776,19
"BROW002","W002","Broward","Male",2000,0.330339547246695,40
"BROM018","M018","Broward","Male",2000,0.352493009297177,10
"BROM019","M019","Broward","Male",2000,0.542592005105689,13
"BROM020","M020","Broward","Male",2000,0.560664862161502,51
"BROM021","M021","Broward","Male",2000,0.552513343049213,49
"BROM022","M022","Broward","Male",2000,0.573383808368817,63
"BROM023","M023","Broward","Male",2000,0.837319782702252,99
"BROM024","M024","Broward","Male",2000,0.740390647901222,15
"BROM025","M025","Broward","Male",2000,0.138433694140986,80
"BROM026","M026","Broward","Male",2000,0.951176980743185,66
"BROM027","M027","Broward","Male",2000,0.0852721899282187,12
"BROM028","M028","Broward","Male",2000,0.758575288578868,16
"BROR040","R040","Broward","Male",2000,0.774480483029038,4
"BROR041","R041","Broward","Male",2000,0.464652678696439,34
"BROR042","R042","Broward","Male",2000,0.376197847770527,82
"BROR043","R043","Broward","Male",2000,0.086736578727141,62
"BROR044","R044","Broward","Male",2000,0.770557904615998,26
"BROR045","R045","Broward","Male",2000,0.197608980815858,36
"BROR046","R046","Broward","Male",2000,0.251974055543542,63
"BROR047","R047","Broward","Male",2000,0.99338674522005,22
"BROR048","R048","Broward","Male",2000,0.363044284749776,35
"BROE004","E004","Broward","Male",2000,0.343793438049033,39
"BROE005","E005","Broward","Male",2000,0.814051000867039,71
"BROE006","E006","Broward","Male",2000,0.940665103495121,41
"BROE007","E007","Broward","Male",2000,0.823654399719089,32
"BROE008","E008","Broward","Male",2000,0.294965219683945,20
"BROE009","E009","Broward","Male",2000,0.587040302809328,13
"BROE010","E010","Broward","Male",2000,0.658159423852339,28
"BROM029","M029","Broward","Male",2000,0.275220355251804,93
"BROM030","M030","Broward","Male",2000,0.0283404353540391,17
"BROM031","M031","Broward","Male",2000,0.835516841383651,38
"BROM032","M032","Broward","Male",2000,0.475031570997089,82
"BRON001","N001","Broward","Male",2000,0.0385656184516847,45
"BRON002","N002","Broward","Male",2000,0.324271132238209,2
"BRON003","N003","Broward","Male",2000,0.0959929928649217,63
"BRON004","N004","Broward","Male",2000,0.236874995753169,42
"BRON005","N005","Broward","Male",2000,0.448079649591818,95
"BROW003","W003","Broward","Male",2000,0.924508995609358,52
"BROW004","W004","Broward","Male",2000,0.910914443898946,56
"BROW005","W005","Broward","Male",2000,0.0810770229436457,37
"BROW006","W006","Broward","Male",2000,0.252370611997321,2
"BROW007","W007","Broward","Male",2000,0.808897223323584,51
"BROW008","W008","Broward","Male",2000,0.504212311469018,70
"BROW009","W009","Broward","Male",2000,0.727774610510096,44
"BROW010","W010","Broward","Male",2000,0.0501337954774499,68
"BROW011","W011","Broward","Male",2000,0.244322566315532,8
"BROW012","W012","Broward","Male",2000,0.4103968529962,67
"BROW013","W013","Broward","Male",2000,0.228201281744987,71
"BROW014","W014","Broward","Male",2000,0.883467136649415,16
"BROW015","W015","Broward","Male",2000,0.393322167219594,63
"BROW016","W016","Broward","Male",2000,0.738664131611586,93
"BROW017","W017","Broward","Male",2000,0.199250789126381,37
"BROE011","E011","Broward","Male",2000,0.731858841143548,74
"BROE012","E012","Broward","Male",2000,0.217898861737922,48
"BROE013","E013","Broward","Male",2000,0.801794143160805,76
"BROE014","E014","Broward","Male",2000,0.352548133814707,74
"BROE015","E015","Broward","Male",2000,0.610408303327858,36
"BROE016","E016","Broward","Male",2000,0.180531095014885,25
"BROE017","E017","Broward","Male",2000,0.136077373987064,39
"BROE018","E018","Broward","Male",2000,0.571309264516458,26
"BROE019","E019","Broward","Male",2000,0.0662199105136096,87
"BROE020","E020","Broward","Male",2000,0.523759213974699,79
"BROE021","E021","Broward","Male",2000,0.418513148790225,13
"BROE022","E022","Broward","Male",2000,0.0382937788963318,26
"BROE023","E023","Broward","Male",2000,0.0392571829725057,37
"BROR049","R049","Broward","Male",2000,0.647789397509769,16
"BROR050","R050","Broward","Male",2000,0.582112333504483,82
"BROR051","R051","Broward","Male",2000,0.38515014317818,25
"BROR052","R052","Broward","Male",2000,0.64217193191871,13
"BROR053","R053","Broward","Male",2000,0.485945724882185,62
"BROR054","R054","Broward","Male",2000,0.950145164970309,26
"BROW018","W018","Broward","Male",2000,0.68240045546554,94
"BROW019","W019","Broward","Male",2000,0.842370478902012,17
"BROW020","W020","Broward","Male",2000,0.735058917431161,97
"BROW021","W021","Broward","Male",2000,0.210904139792547,8
"BROW022","W022","Broward","Male",2000,0.102161918301135,16
"BROW023","W023","Broward","Male",2000,0.788179416907951,52
"BROW024","W024","Broward","Male",2000,0.941269875038415,21
"BROW025","W025","Broward","Male",2000,0.204833088675514,78
"BROX001","X001","Broward","Male",2000,0.575962110888213,24
"BROX002","X002","Broward","Male",2000,0.0552121638320386,59
"BROX003","X003","Broward","Male",2000,0.734769263537601,90
"BROX004","X004","Broward","Male",2000,0.355880330782384,46
"BROX005","X005","Broward","Male",2000,0.185260542901233,80
"BROX006","X006","Broward","Male",2000,0.86420387797989,95
"BROX007","X007","Broward","Male",2000,0.571760757360607,90
"BROX008","X008","Broward","Male",2000,0.929436980048195,18
"BROX009","X009","Broward","Male",2000,0.32806096598506,27
"BROX010","X010","Broward","Male",2000,0.546512972330675,74
"BROX011","X011","Broward","Male",2000,0.581452824175358,68
"BROX012","X012","Broward","Male",2000,0.309214296983555,44
"BROX013","X013","Broward","Male",2000,0.955510227009654,40
"BROX014","X014","Broward","Male",2000,0.469729044241831,61
"BROX015","X015","Broward","Male",2000,0.178587600821629,45
"BROX016","X016","Broward","Male",2000,0.389007151359692,10
"BROX017","X017","Broward","Male",2000,0.0163696489762515,80
"BROX018","X018","Broward","Male",2000,0.454758959589526,78
"BROX019","X019","Broward","Male",2000,0.525448115542531,86
"BROX020","X020","Broward","Male",2000,0.712593865115196,82
"BROX021","X021","Broward","Male",2000,0.311554297572002,79
"BROX022","X022","Broward","Male",2000,0.588218041229993,18
"BROX023","X023","Broward","Male",2000,0.90509667317383,86
"BROX024","X024","Broward","Male",2000,0.0670474551152438,96
"BROX025","X025","Broward","Male",2000,0.885660058585927,65
"BROX026","X026","Broward","Male",2000,0.798864461714402,43
"BROX027","X027","Broward","Male",2000,0.0262553442735225,83
"BROX028","X028","Broward","Male",2000,0.313783295918256,41
"BROR055","R055","Broward","Male",2000,0.670155177125707,23
"BROR056","R056","Broward","Male",2000,0.505048478487879,37
"BROR057","R057","Broward","Male",2000,0.128869065316394,30
"BROR058","R058","Broward","Male",2000,0.414290131768212,35
"BROR059","R059","Broward","Male",2000,0.201237801928073,9
"BROR060","R060","Broward","Male",2000,0.325652151135728,35
"BROR061","R061","Broward","Male",2000,0.836775134550408,98
"BROR062","R062","Broward","Male",2000,0.06943762418814,18
"BROR063","R063","Broward","Male",2000,0.499249886255711,80
"BROR064","R064","Broward","Male",2000,0.951316775986925,13
"BROE024","E024","Broward","Male",2000,0.0773406967055053,11
"BROE025","E025","Broward","Male",2000,0.518979753134772,17
"BROE026","E026","Broward","Male",2000,0.223967472556978,81
"BROE027","E027","Broward","Male",2000,0.216479322640225,11
"BROE028","E028","Broward","Male",2000,0.317525131627917,97
"BROE029","E029","Broward","Male",2000,0.769580235239118,65
"BROE030","E030","Broward","Male",2000,0.738639319548383,64
"BROE031","E031","Broward","Male",2000,0.0968486859928817,48
"BRON006","N006","Broward","Male",2000,0.601757151773199,64
"BRON007","N007","Broward","Male",2000,0.754306971095502,90
"BRON008","N008","Broward","Male",2000,0.386834495235234,34
"BRON009","N009","Broward","Male",2000,0.0288103087805212,25
"BRON010","N010","Broward","Male",2000,0.526438619242981,79
"BRON011","N011","Broward","Male",2000,0.553278223844245,12
"BRON012","N012","Broward","Male",2000,0.345169432228431,93
"BRON013","N013","Broward","Male",2000,0.203170915134251,61
